"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0009768";"GO:0009768";"photosynthesis, light harvesting in photosystem I";"18/1119";"23/12846";0,782608695652174;8,98426390022147;11,8383892310995;1,61988372559885e-15;2,63555082154932e-12;2,42641530687069e-12;"LHCB3/LHCB4.1/LHCB5/LHCA2/LHCA1/CAB4/DEG13/LHCB4.2/LHCB4.3/DEG11/LHB1B2/LHCB2/LHCB2/LHCA3/AB180/LHCA2*1/CP24/PSAO";18
"GO:0019684";"GO:0019684";"photosynthesis, light reaction";"45/1119";"141/12846";0,319148936170213;3,66379556214705;9,82452919778811;3,76266584748013e-15;3,06092866692509e-12;2,81803868471802e-12;"MSP-1/PSAN/LHCB3/ATFRO7/HCF145/LHCB4.1/ATCLC-E/CRR31/PGRL1A/PSBQ/PGRL1B/LHCB5/ATPD/PSBQ/LHCA2/LHCA1/OEC33/CAB4/DEG13/NDF4/ATTS02/LHCB4.2/CURT1B/LHCB4.3/DEG11/LHB1B2/PSBW/SEP2/LHCB2/LHCB2/PQL3/STN7/PSBY/LHCA3/ABC4/PSAG/AtTLP18.3/ATNSI/AB180/LHCA2*1/NDF1/CP24/PSAO/OE23/PSB27";45
"GO:0015979";"GO:0015979";"photosynthesis";"53/1119";"208/12846";0,254807692307692;2,92516498247061;8,64667390313421;4,32198297776819e-13;2,34395543494295e-10;2,15795851837338e-10;"MSP-1/PSAN/LHCB3/FUM2/ATFRO7/RBCS3B/HCF145/LHCB4.1/ATCLC-E/CRR31/PGRL1A/PSBQ/PGRL1B/LHCB5/ATPD/PSBQ/MEE51/LHCA2/LHCA1/OEC33/CAB4/DEG13/GAPA/NDF4/ATTS02/LHCB4.2/ATBCA1/CURT1B/LHCB4.3/PnsL1/DEG11/LHB1B2/PSBP-2/PSBW/SEP2/LHCB2/LHCB2/PQL3/STN7/PSBY/LHCA3/ABC4/PSAG/AtTLP18.3/ATNSI/PRK/AB180/LHCA2*1/NDF1/CP24/PSAO/OE23/PSB27";53
"GO:0009765";"GO:0009765";"photosynthesis, light harvesting";"21/1119";"41/12846";0,51219512195122;5,87994507290917;9,66731134525502;2,27359719819291e-12;9,24785660364968e-10;8,51402319218031e-10;"LHCB3/LHCB4.1/LHCB5/LHCA2/LHCA1/CAB4/DEG13/LHCB4.2/LHCB4.3/DEG11/LHB1B2/SEP2/LHCB2/LHCB2/LHCA3/AtTLP18.3/AB180/LHCA2*1/CP24/PSAO/PSB27";21
"GO:0009642";"GO:0009642";"response to light intensity";"37/1119";"147/12846";0,251700680272109;2,88949681749375;7,11719238699425;2,19109752820536e-09;7,12983135678024e-07;6,56406691081311e-07;"MSP-1/MRF1/LHCB3/PORA/ATHB52/KUA1/APE2/GDH1/CSD3/ATF2/AtFKBP16-1/ACBP3/ATCRY1/LHCA2/A-PUT2/LHCA1/OEC33/CAB4/ASN1/DEG13/BCE2/SAUR26/SAUR28/AtPIF4/ATCAL4/FHY1/SEP2/LHCB2/LHCB2/STN7/PSBY/NA/LHCA3/ATNSI/NA/PSB27/FBI1";37
"GO:0006833";"GO:0006833";"water transport";"14/1119";"27/12846";0,518518518518518;5,95253698738953;7,95739965942282;9,09332958933729e-09;2,11354960597882e-06;1,94583579031984e-06;"PIP2;7/PIP1;5/DELTA-TIP2/ATPIP1/AtPIP2;1/GAMMA-TIP2/HCR1/AQP1/ATHH2/PIP2;3/PIP2;2/GAMMA-TIP/BDG1/PIP1;3";14
"GO:0042044";"GO:0042044";"fluid transport";"14/1119";"27/12846";0,518518518518518;5,95253698738953;7,95739965942282;9,09332958933729e-09;2,11354960597882e-06;1,94583579031984e-06;"PIP2;7/PIP1;5/DELTA-TIP2/ATPIP1/AtPIP2;1/GAMMA-TIP2/HCR1/AQP1/ATHH2/PIP2;3/PIP2;2/GAMMA-TIP/BDG1/PIP1;3";14
"GO:0016052";"GO:0016052";"carbohydrate catabolic process";"36/1119";"159/12846";0,226415094339623;2,5992210025798;6,26781561407433;7,03037183925837e-08;1,42980187280917e-05;1,31634462200851e-05;"ATBXL4/BGAL6/AtPLL15/BGAL4/ATPMEPCRF/ATBXL1/MCO2/AtFBA2/PFK1/AtFBA7/BGAL12/PLL19/PME35/ATPLL17/NA/NA/NA/BGAL1/LSF2/ARAF/PMEI-PME25/ATPLL20/ATPMEPCRD/BGAL8/AtFBA1/GLI1/BGAL17/PLL16/ATXYN1/cPGK2/ATPME1/NA/A/N-InvG/ATPMEPCRA/NA/ATBXL2";36
"GO:0071456";"GO:0071456";"cellular response to hypoxia";"38/1119";"181/12846";0,209944751381215;2,4101432316739;5,90185523498184;2,49225397172076e-07;4,27643782380547e-05;3,93709508832866e-05;"NA/DM10/CYP81F2/AtGDPD2/CBP60G/FLOT1/AtDMR6/NA/NA/NA/ATRMA3/HUP54/CMI1/ACBP3/AtWRKY22/ATWRKY70/HCR1/ATMBF1C/NA/LBD41/ATCAL4/CML10/ATHSPRO2/NA/ATL56/ATSERK4/TN11/TN9/TN8/SAUR78/AtRAV2/TN3/ATPME1/NA/MPSR1/atnudt4/SNIPER1/NA";38
"GO:0036294";"GO:0036294";"cellular response to decreased oxygen levels";"38/1119";"182/12846";0,208791208791209;2,39690068644492;5,8627909504325;2,89126097491458e-07;4,27643782380547e-05;3,93709508832866e-05;"NA/DM10/CYP81F2/AtGDPD2/CBP60G/FLOT1/AtDMR6/NA/NA/NA/ATRMA3/HUP54/CMI1/ACBP3/AtWRKY22/ATWRKY70/HCR1/ATMBF1C/NA/LBD41/ATCAL4/CML10/ATHSPRO2/NA/ATL56/ATSERK4/TN11/TN9/TN8/SAUR78/AtRAV2/TN3/ATPME1/NA/MPSR1/atnudt4/SNIPER1/NA";38
"GO:0071453";"GO:0071453";"cellular response to oxygen levels";"38/1119";"182/12846";0,208791208791209;2,39690068644492;5,8627909504325;2,89126097491458e-07;4,27643782380547e-05;3,93709508832866e-05;"NA/DM10/CYP81F2/AtGDPD2/CBP60G/FLOT1/AtDMR6/NA/NA/NA/ATRMA3/HUP54/CMI1/ACBP3/AtWRKY22/ATWRKY70/HCR1/ATMBF1C/NA/LBD41/ATCAL4/CML10/ATHSPRO2/NA/ATL56/ATSERK4/TN11/TN9/TN8/SAUR78/AtRAV2/TN3/ATPME1/NA/MPSR1/atnudt4/SNIPER1/NA";38
"GO:0001666";"GO:0001666";"response to hypoxia";"41/1119";"207/12846";0,198067632850242;2,27379518462395;5,7071206476917;4,42475397796552e-07;5,8206062951547e-05;5,35873112153796e-05;"NA/DM10/CYP81F2/AtGDPD2/CBP60G/FLOT1/AtDMR6/NA/NA/NA/ATRMA3/HUP54/CMI1/AtFBA7/ACBP3/AtWRKY22/ATWRKY70/ATEDS1/HCR1/ATMBF1C/ATEBP/NA/LBD41/ATCAL4/CML10/ATHSPRO2/NA/ATL56/ATSERK4/TN11/TN9/TN8/SAUR78/AtRAV2/TN3/ATPME1/NA/MPSR1/atnudt4/SNIPER1/NA";41
"GO:0009767";"GO:0009767";"photosynthetic electron transport chain";"18/1119";"55/12846";0,327272727272727;3,75705581281989;6,32941086415615;4,65076102255754e-07;5,8206062951547e-05;5,35873112153796e-05;"MSP-1/PSAN/ATFRO7/CRR31/PGRL1A/PSBQ/PGRL1B/ATPD/PSBQ/OEC33/NDF4/CURT1B/PQL3/PSBY/ABC4/PSAG/NDF1/PSAO";18
"GO:0009645";"GO:0009645";"response to low light intensity stimulus";"10/1119";"18/12846";0,555555555555556;6,3777182007745;7,05250581338937;5,52289317189005e-07;6,41839085047508e-05;5,90908043879665e-05;"ATCRY1/LHCA2/A-PUT2/LHCA1/CAB4/DEG13/AtPIF4/LHCB2/LHCB2/LHCA3";10
