"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0071456";"GO:0071456";"cellular response to hypoxia";"83/548";"189/12761";0,439153439153439;10,2263449580968;27,0684159775657;1,40846627064341e-63;9,6708315060052e-61;8,42963718437418e-61;"cMCU/ANAC102/NA/SRO5/AtZAT12/DM10/AtXTH22/CYP81F2/BBX29/NA/AtS40-2/CYP707A3/NRP/CBP60G/ANAC091/ASUS1/ATBCB/ATSPX1/NA/NHL3/DREB2/AtZAT6/NA/AtPDC1/GAE1/ATXTH18/NA/NA/CMI1/DIC2/ACR7/AtBBE22/NA/SCL13/BPS3/AtWRKY22/NA/NA/AtC3H47/NA/ATPSK3/ZAT7/HRM1/ATERF-4/DJC66/ATPK19/NA/ATCAL4/ATCAMBP25/AtC3H29/NA/AthCYSTM6/AthCYSTM5/PLA/NA/ATPUMP5/ATLPP1/RHA2B/NA/ADH/CML38/NA/TN11/TN8/DUF569/LDAP1/TN3/PROSCOOP38/AtPP2-A11/AtFBS1/NA/EXL1/ATGA2OX2/STZ/HHO3/NA/HUP35/atnudt4/AtRAV1/(AT)SRC2/NA/MAP3K13/NA";83
"GO:0036294";"GO:0036294";"cellular response to decreased oxygen levels";"83/548";"190/12761";0,436842105263158;10,1725220898963;26,9826805340908;2,4096756244199e-63;9,6708315060052e-61;8,42963718437418e-61;"cMCU/ANAC102/NA/SRO5/AtZAT12/DM10/AtXTH22/CYP81F2/BBX29/NA/AtS40-2/CYP707A3/NRP/CBP60G/ANAC091/ASUS1/ATBCB/ATSPX1/NA/NHL3/DREB2/AtZAT6/NA/AtPDC1/GAE1/ATXTH18/NA/NA/CMI1/DIC2/ACR7/AtBBE22/NA/SCL13/BPS3/AtWRKY22/NA/NA/AtC3H47/NA/ATPSK3/ZAT7/HRM1/ATERF-4/DJC66/ATPK19/NA/ATCAL4/ATCAMBP25/AtC3H29/NA/AthCYSTM6/AthCYSTM5/PLA/NA/ATPUMP5/ATLPP1/RHA2B/NA/ADH/CML38/NA/TN11/TN8/DUF569/LDAP1/TN3/PROSCOOP38/AtPP2-A11/AtFBS1/NA/EXL1/ATGA2OX2/STZ/HHO3/NA/HUP35/atnudt4/AtRAV1/(AT)SRC2/NA/MAP3K13/NA";83
"GO:0071453";"GO:0071453";"cellular response to oxygen levels";"83/548";"190/12761";0,436842105263158;10,1725220898963;26,9826805340908;2,4096756244199e-63;9,6708315060052e-61;8,42963718437418e-61;"cMCU/ANAC102/NA/SRO5/AtZAT12/DM10/AtXTH22/CYP81F2/BBX29/NA/AtS40-2/CYP707A3/NRP/CBP60G/ANAC091/ASUS1/ATBCB/ATSPX1/NA/NHL3/DREB2/AtZAT6/NA/AtPDC1/GAE1/ATXTH18/NA/NA/CMI1/DIC2/ACR7/AtBBE22/NA/SCL13/BPS3/AtWRKY22/NA/NA/AtC3H47/NA/ATPSK3/ZAT7/HRM1/ATERF-4/DJC66/ATPK19/NA/ATCAL4/ATCAMBP25/AtC3H29/NA/AthCYSTM6/AthCYSTM5/PLA/NA/ATPUMP5/ATLPP1/RHA2B/NA/ADH/CML38/NA/TN11/TN8/DUF569/LDAP1/TN3/PROSCOOP38/AtPP2-A11/AtFBS1/NA/EXL1/ATGA2OX2/STZ/HHO3/NA/HUP35/atnudt4/AtRAV1/(AT)SRC2/NA/MAP3K13/NA";83
"GO:0001666";"GO:0001666";"response to hypoxia";"85/548";"215/12761";0,395348837209302;9,20628925479545;25,7050141415479;1,78210399400327e-60;5,36413302194984e-58;4,67567811058226e-58;"cMCU/ANAC102/NA/SRO5/AtZAT12/DM10/AtXTH22/CYP81F2/BBX29/NA/AtS40-2/CYP707A3/NRP/CBP60G/ANAC091/ASUS1/ATBCB/ATSPX1/NA/NHL3/DREB2/AtZAT6/NA/AtPDC1/GAE1/ATXTH18/NA/NA/CMI1/DIC2/ACR7/AtBBE22/NA/CYP707A1/SCL13/BPS3/AtWRKY22/NA/NA/AtC3H47/NA/ATPSK3/ZAT7/HRM1/ATERF-4/DJC66/ATPK19/NA/ATCAL4/ATCAMBP25/AtC3H29/NA/AthCYSTM6/AthCYSTM5/CYP707A2/PLA/NA/ATPUMP5/ATLPP1/RHA2B/NA/ADH/CML38/NA/TN11/TN8/DUF569/LDAP1/TN3/PROSCOOP38/AtPP2-A11/AtFBS1/NA/EXL1/ATGA2OX2/STZ/HHO3/NA/HUP35/atnudt4/AtRAV1/(AT)SRC2/NA/MAP3K13/NA";85
"GO:0036293";"GO:0036293";"response to decreased oxygen levels";"85/548";"218/12761";0,389908256880734;9,07959720083038;25,487173984527;7,08325022010193e-60;1,70564665300055e-57;1,48673694093508e-57;"cMCU/ANAC102/NA/SRO5/AtZAT12/DM10/AtXTH22/CYP81F2/BBX29/NA/AtS40-2/CYP707A3/NRP/CBP60G/ANAC091/ASUS1/ATBCB/ATSPX1/NA/NHL3/DREB2/AtZAT6/NA/AtPDC1/GAE1/ATXTH18/NA/NA/CMI1/DIC2/ACR7/AtBBE22/NA/CYP707A1/SCL13/BPS3/AtWRKY22/NA/NA/AtC3H47/NA/ATPSK3/ZAT7/HRM1/ATERF-4/DJC66/ATPK19/NA/ATCAL4/ATCAMBP25/AtC3H29/NA/AthCYSTM6/AthCYSTM5/CYP707A2/PLA/NA/ATPUMP5/ATLPP1/RHA2B/NA/ADH/CML38/NA/TN11/TN8/DUF569/LDAP1/TN3/PROSCOOP38/AtPP2-A11/AtFBS1/NA/EXL1/ATGA2OX2/STZ/HHO3/NA/HUP35/atnudt4/AtRAV1/(AT)SRC2/NA/MAP3K13/NA";85
"GO:0070482";"GO:0070482";"response to oxygen levels";"85/548";"219/12761";0,388127853881279;9,03813785288138;25,4154935087548;1,11543683888413e-59;2,23830992336082e-57;1,95103601467978e-57;"cMCU/ANAC102/NA/SRO5/AtZAT12/DM10/AtXTH22/CYP81F2/BBX29/NA/AtS40-2/CYP707A3/NRP/CBP60G/ANAC091/ASUS1/ATBCB/ATSPX1/NA/NHL3/DREB2/AtZAT6/NA/AtPDC1/GAE1/ATXTH18/NA/NA/CMI1/DIC2/ACR7/AtBBE22/NA/CYP707A1/SCL13/BPS3/AtWRKY22/NA/NA/AtC3H47/NA/ATPSK3/ZAT7/HRM1/ATERF-4/DJC66/ATPK19/NA/ATCAL4/ATCAMBP25/AtC3H29/NA/AthCYSTM6/AthCYSTM5/CYP707A2/PLA/NA/ATPUMP5/ATLPP1/RHA2B/NA/ADH/CML38/NA/TN11/TN8/DUF569/LDAP1/TN3/PROSCOOP38/AtPP2-A11/AtFBS1/NA/EXL1/ATGA2OX2/STZ/HHO3/NA/HUP35/atnudt4/AtRAV1/(AT)SRC2/NA/MAP3K13/NA";85
"GO:0009409";"GO:0009409";"response to cold";"50/548";"378/12761";0,132275132275132;3,08022438496891;8,69656173630569;9,31266975346628e-13;1,6017791975962e-10;1,3962002622866e-10;"NPX1/ATMYB96/AtZAT12/AtcPT4/AtXTH22/BBX29/ATERF-5/COR27/AtCML24/ARACIN1/ASUS1/ATBCB/NA/CAT2/NA/COR28/BBX28/ATCBF1/ATCBF3/ATCBF2/ATCBL1/AtBAM3/AtLEA5/AtPME41/AtSLD1/BAP1/TCF1/ATERF#011/ANAC062/ATMAPK3/ATSR2/ELIP/ATPK19/AtCCA1/COR15B/AtC3H29/ATWRKY33/ATWRKY25/AtGRF1/NDL3/ABX45/ADH/AtATL78/STZ/DREB26/AtATL80/ERD10/B1L/CIPK9/LHY";50
"GO:0007623";"GO:0007623";"circadian rhythm";"27/548";"148/12761";0,182432432432432;4,24821217202604;8,41919342358056;1,45364515326994e-10;1,9446541828189e-08;1,69506926059665e-08;"APRR1/COR27/CIR1/APRR5/RVE1/ATCOL1/LNK4/BBX19/COR28/SMXL2/BME3/LNK2/ARR5/LUX/BBX31/LNK3/LCL5/BBX7/AtCCA1/APRR9/ELF4/BBX18/AtFDA10/ADO3/BBX13/ARR4/LHY";27
"GO:0048511";"GO:0048511";"rhythmic process";"27/548";"148/12761";0,182432432432432;4,24821217202604;8,41919342358056;1,45364515326994e-10;1,9446541828189e-08;1,69506926059665e-08;"APRR1/COR27/CIR1/APRR5/RVE1/ATCOL1/LNK4/BBX19/COR28/SMXL2/BME3/LNK2/ARR5/LUX/BBX31/LNK3/LCL5/BBX7/AtCCA1/APRR9/ELF4/BBX18/AtFDA10/ADO3/BBX13/ARR4/LHY";27
"GO:0009639";"GO:0009639";"response to red or far red light";"30/548";"221/12761";0,135746606334842;3,16106285299072;6,86466273101765;2,10284282940692e-08;2,53182276660593e-06;2,20687821149337e-06;"CYP707A3/ABCI21/COR27/APRR5/ATSIG5/anac081/BBX20/BBX19/NA/COR28/BBX28/CYP707A1/ELIP2/ARR5/ELIP/AtBBX32/HYH/CHIQL4/APRR9/ELF4/AtHBP2/BBX25/ADS2/CYP707A2/AFR/BBX18/AtFDA10/BBX22/ATGA2OX2/ARR4";30
