"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0009408";"GO:0009408";"response to heat";"119/1668";"276/14666";0,431159420289855;3,79099763667327;16,7681211576892;9,31578596507555e-42;1,70665198880184e-38;1,59839274979717e-38;"ATMYB44/ABA1/ATSIZ1/AtZAT12/HSP18.2/ATTIL/ABI2/AtHsp90.2/AtHsp90-3/BOB1/FTSH11/ATHS83/Oma1/cpHsc70-2/ATFKBP65/GFA2/NA/BIP/HSP15.7/BIP1/AtPARK13/ATJ2/PUB48/HTT2/APG6/AT-HSP17.6A/HSP17.6II/HSC70-5/AtEML2/DREB2/AT-HSFA3/AT-HSC70-1/AtHsp70-2/ATCIPK14/AT-HSFB1/HTT1/SES1/ERF54/HSP21/GGP/AR192/ABI1/AtSAP10/cpHsc70-1/HSA32/AT-HSFA4A/NA/PTAC5/HIL1/Hop3/ATHSP22.0/AT-HSFA7B/UBAC2A/AT-HSFA7A/ATHSP17.4/ATJ/ATFKBP62/AT-HSFC1/ATMBF1C/HSP60/ELIP/AT-HSFA6B/ATEBP/ATHSP70/DREB2/BZIP28/HSP70-3/Fes1A/ATERDJ3A/AtHsp90-6/CHR11/GAPC/ATHSFA1E/AtGolS1/AtCCA1/ATBAG6/AtPIF4/UBAC2B/ATCBK3/RDO2/DREB19/AtCRL1/HSP70-8/ATWRKY25/HSP17.6B/SAP3/ATHSFA2/CLPB-M/DJA6/BBX18/HSP18.5/AtHsp90.5/AtHsp70-14/PGK/AtWIND1/ATSKP2;2/ATCDSP32/ATHSP101/ATI3C/ABCG25/HKL/HSP17.6A/DjC53/HSP17.4B/HSP17.6C/HSP26.5/ERF113/ATHSFA1D/ATFBP7/AtCOR47/HSP70-5/CPN10/CYP71B2/HSP70-16/NA/APX1/HSP17.8/FBI1/CYP18-1";119
"GO:0071456";"GO:0071456";"cellular response to hypoxia";"76/1668";"216/14666";0,351851851851852;3,0936806110667;11,1046320721521;1,67444985385738e-20;1,04790843349152e-17;9,81435731206147e-18;"ANAC102/NA/AtZAT12/DM10/ATTIL/PDC2/NA/BBX29/NA/AtS40-2/CYP707A3/AtCML37/HSP15.7/ATL31/ANAC091/ASUS1/ATSPX1/AT-HSP17.6A/HSP17.6II/DREB2/AtZAT6/AtHMP43/UGT73B3/NA/GAE1/NA/HUP54/PFK3/SGT1A/AT-HSFB2B/ATHSP22.0/NA/ATPSK3/ATHSP17.4/ZAT7/ATMBF1C/HRM1/ETR2/DJC66/HUP26/HRU1/ATGSTF5/DOGT1/FBA6/NA/AtCRL1/NA/ATHSFA2/RHA2B/NA/NA/ATHSP101/SAUR78/NA/LDAP1/TN3/HKL/PROSCOOP38/AtPP2-A11/AtFBS1/HSP17.6A/HSP17.4B/HUP32/Nemp_A/STZ/MPSR1/NA/NA/RGAT1/HUP35/SNIPER1/NA/(AT)SRC2/NA/HSP17.8/ANAC002";76
"GO:0006457";"GO:0006457";"protein folding";"69/1668";"184/14666";0,375;3,29721223021583;11,2330204673195;1,71600726008437e-20;1,04790843349152e-17;9,81435731206147e-18;"ATCNX1/HSP18.2/NA/Cpn60beta3/AtHsp90.2/AtHsp90-3/BOB1/ATHS83/cpHsc70-2/ATFKBP65/GFA2/BIP/HSP15.7/BIP1/ATJ2/ATCPN21/APG6/AT-HSP17.6A/HSP17.6II/HSC70-5/CNX2/AT-HSC70-1/AtHsp70-2/AtCYP57/SES1/NA/AR192/cpHsc70-1/AtHsp90-7/AtHip1/DJC26/ATHSP22.0/ATERDJ3B/NA/ATHSP17.4/ATJ/ATFKBP62/HSP60/HSP60-3A/Cpn60beta2/ATHSP70/NA/HSP70-3/AtHsp90-6/ATBAG6/HSP70-8/HSP17.6B/ARC2/CLPB-M/DJA6/NA/DNAJ/NA/HSP18.5/CYP40/AtHsp90.5/AtHsp70-14/AtHsp70-15/HSP17.6A/HSP17.4B/HSP17.6C/HSP70-5/CPN10/ATBAG5/HSP70-16/AtCRT1b/HSP17.8/AtTPR2/CYP18-1";69
"GO:0036294";"GO:0036294";"cellular response to decreased oxygen levels";"76/1668";"218/14666";0,348623853211009;3,06529822013948;11,0054534598472;3,14550587253745e-20;1,15251335169772e-17;1,07940517310232e-17;"ANAC102/NA/AtZAT12/DM10/ATTIL/PDC2/NA/BBX29/NA/AtS40-2/CYP707A3/AtCML37/HSP15.7/ATL31/ANAC091/ASUS1/ATSPX1/AT-HSP17.6A/HSP17.6II/DREB2/AtZAT6/AtHMP43/UGT73B3/NA/GAE1/NA/HUP54/PFK3/SGT1A/AT-HSFB2B/ATHSP22.0/NA/ATPSK3/ATHSP17.4/ZAT7/ATMBF1C/HRM1/ETR2/DJC66/HUP26/HRU1/ATGSTF5/DOGT1/FBA6/NA/AtCRL1/NA/ATHSFA2/RHA2B/NA/NA/ATHSP101/SAUR78/NA/LDAP1/TN3/HKL/PROSCOOP38/AtPP2-A11/AtFBS1/HSP17.6A/HSP17.4B/HUP32/Nemp_A/STZ/MPSR1/NA/NA/RGAT1/HUP35/SNIPER1/NA/(AT)SRC2/NA/HSP17.8/ANAC002";76
"GO:0071453";"GO:0071453";"cellular response to oxygen levels";"76/1668";"218/14666";0,348623853211009;3,06529822013948;11,0054534598472;3,14550587253745e-20;1,15251335169772e-17;1,07940517310232e-17;"ANAC102/NA/AtZAT12/DM10/ATTIL/PDC2/NA/BBX29/NA/AtS40-2/CYP707A3/AtCML37/HSP15.7/ATL31/ANAC091/ASUS1/ATSPX1/AT-HSP17.6A/HSP17.6II/DREB2/AtZAT6/AtHMP43/UGT73B3/NA/GAE1/NA/HUP54/PFK3/SGT1A/AT-HSFB2B/ATHSP22.0/NA/ATPSK3/ATHSP17.4/ZAT7/ATMBF1C/HRM1/ETR2/DJC66/HUP26/HRU1/ATGSTF5/DOGT1/FBA6/NA/AtCRL1/NA/ATHSFA2/RHA2B/NA/NA/ATHSP101/SAUR78/NA/LDAP1/TN3/HKL/PROSCOOP38/AtPP2-A11/AtFBS1/HSP17.6A/HSP17.4B/HUP32/Nemp_A/STZ/MPSR1/NA/NA/RGAT1/HUP35/SNIPER1/NA/(AT)SRC2/NA/HSP17.8/ANAC002";76
"GO:0001666";"GO:0001666";"response to hypoxia";"80/1668";"244/14666";0,327868852459016;2,88280850729253;10,6240256365165;2,34702069490892e-19;6,28969740375904e-17;5,89071866704622e-17;"ANAC102/NA/AtZAT12/DM10/ATTIL/PDC2/NA/BBX29/NA/AtS40-2/CYP707A3/AtCML37/HSP15.7/ATL31/CIPK25/ANAC091/ASUS1/ATSPX1/AT-HSP17.6A/HSP17.6II/DREB2/AtZAT6/AtHMP43/UGT73B3/NA/GAE1/NA/HUP54/PFK3/SGT1A/AT-HSFB2B/ATHSP22.0/NA/ATPSK3/ATHSP17.4/ZAT7/ATMBF1C/HRM1/ETR2/ATEBP/RAP2.2/DJC66/HUP26/HRU1/ATGSTF5/DOGT1/FBA6/NA/AtCRL1/NA/ATHSFA2/RHA2B/NA/NA/ATHSP101/SAUR78/NA/LDAP1/TN3/HKL/PROSCOOP38/AtPP2-A11/AtFBS1/HSP17.6A/HSP17.4B/HUP32/Nemp_A/STZ/MPSR1/NA/AOAT1/NA/RGAT1/HUP35/SNIPER1/NA/(AT)SRC2/NA/HSP17.8/ANAC002";80
"GO:0070482";"GO:0070482";"response to oxygen levels";"81/1668";"249/14666";0,325301204819277;2,86023229609084;10,6054767165583;2,40326865864155e-19;6,28969740375904e-17;5,89071866704622e-17;"ANAC102/NA/AtZAT12/DM10/ATTIL/PDC2/NA/BBX29/NA/AtS40-2/CYP707A3/AtCML37/HSP15.7/ATL31/CIPK25/ANAC091/ASUS1/ATSPX1/AT-HSP17.6A/HSP17.6II/DREB2/AtZAT6/AtHMP43/UGT73B3/NA/GAE1/NA/HUP54/PFK3/SGT1A/GOLLUM/AT-HSFB2B/ATHSP22.0/NA/ATPSK3/ATHSP17.4/ZAT7/ATMBF1C/HRM1/ETR2/ATEBP/RAP2.2/DJC66/HUP26/HRU1/ATGSTF5/DOGT1/FBA6/NA/AtCRL1/NA/ATHSFA2/RHA2B/NA/NA/ATHSP101/SAUR78/NA/LDAP1/TN3/HKL/PROSCOOP38/AtPP2-A11/AtFBS1/HSP17.6A/HSP17.4B/HUP32/Nemp_A/STZ/MPSR1/NA/AOAT1/NA/RGAT1/HUP35/SNIPER1/NA/(AT)SRC2/NA/HSP17.8/ANAC002";81
"GO:0036293";"GO:0036293";"response to decreased oxygen levels";"80/1668";"248/14666";0,32258064516129;2,83631159588458;10,4476952711451;7,12888998859347e-19;1,63251580738791e-16;1,52895930018518e-16;"ANAC102/NA/AtZAT12/DM10/ATTIL/PDC2/NA/BBX29/NA/AtS40-2/CYP707A3/AtCML37/HSP15.7/ATL31/CIPK25/ANAC091/ASUS1/ATSPX1/AT-HSP17.6A/HSP17.6II/DREB2/AtZAT6/AtHMP43/UGT73B3/NA/GAE1/NA/HUP54/PFK3/SGT1A/AT-HSFB2B/ATHSP22.0/NA/ATPSK3/ATHSP17.4/ZAT7/ATMBF1C/HRM1/ETR2/ATEBP/RAP2.2/DJC66/HUP26/HRU1/ATGSTF5/DOGT1/FBA6/NA/AtCRL1/NA/ATHSFA2/RHA2B/NA/NA/ATHSP101/SAUR78/NA/LDAP1/TN3/HKL/PROSCOOP38/AtPP2-A11/AtFBS1/HSP17.6A/HSP17.4B/HUP32/Nemp_A/STZ/MPSR1/NA/AOAT1/NA/RGAT1/HUP35/SNIPER1/NA/(AT)SRC2/NA/HSP17.8/ANAC002";80
"GO:0010286";"GO:0010286";"heat acclimation";"31/1668";"58/14666";0,53448275862069;4,69947490283635;10,1125223065382;5,00941015618245e-15;1,01969326734736e-12;9,55010357260514e-13;"ATSIZ1/HSP18.2/ATTIL/AtHsp90.2/BOB1/ATFKBP65/NA/HTT2/DREB2/AT-HSC70-1/HTT1/AR192/HSA32/NA/Hop3/UBAC2A/ATFKBP62/ATEBP/DREB2/UBAC2B/ATCBK3/ATWRKY25/ATHSFA2/BBX18/ATSKP2;2/ATCDSP32/ATI3C/HKL/AtCOR47/CYP71B2/NA";31
"GO:0042026";"GO:0042026";"protein refolding";"23/1668";"36/14666";0,638888888888889;5,61747268851585;9,93651776120374;8,87040927030259e-14;1,62505897831943e-11;1,5219754853256e-11;"Cpn60beta3/cpHsc70-2/GFA2/BIP/BIP1/ATJ2/APG6/HSC70-5/AT-HSC70-1/AtHsp70-2/cpHsc70-1/ATERDJ3B/ATJ/HSP60/HSP60-3A/Cpn60beta2/ATHSP70/HSP70-3/HSP70-8/ARC2/CLPB-M/DJA6/HSP70-5";23
